county,precinct,office,district,party,candidate,votes,votetype
Escambia,19,U.S. Senator,NA,NPA,Tuan TQ Nguyen,15,total
Escambia,21,U.S. Senator,NA,NPA,Tuan TQ Nguyen,13,total
Escambia,22,U.S. Senator,NA,NPA,Tuan TQ Nguyen,2,total
Escambia,23,U.S. Senator,NA,NPA,Tuan TQ Nguyen,0,total
Escambia,24,U.S. Senator,NA,NPA,Tuan TQ Nguyen,22,total
Escambia,25,U.S. Senator,NA,NPA,Tuan TQ Nguyen,10,total
Escambia,26,U.S. Senator,NA,NPA,Tuan TQ Nguyen,19,total
Escambia,28,U.S. Senator,NA,NPA,Tuan TQ Nguyen,17,total
Escambia,29,U.S. Senator,NA,NPA,Tuan TQ Nguyen,7,total
Escambia,30,U.S. Senator,NA,NPA,Tuan TQ Nguyen,12,total
Escambia,31,U.S. Senator,NA,NPA,Tuan TQ Nguyen,19,total
Escambia,32,U.S. Senator,NA,NPA,Tuan TQ Nguyen,2,total
Escambia,33,U.S. Senator,NA,NPA,Tuan TQ Nguyen,0,total
Escambia,34,U.S. Senator,NA,NPA,Tuan TQ Nguyen,13,total
Escambia,35,U.S. Senator,NA,NPA,Tuan TQ Nguyen,18,total
Escambia,36,U.S. Senator,NA,NPA,Tuan TQ Nguyen,11,total
Escambia,38,U.S. Senator,NA,NPA,Tuan TQ Nguyen,25,total
Escambia,40,U.S. Senator,NA,NPA,Tuan TQ Nguyen,11,total
Escambia,41,U.S. Senator,NA,NPA,Tuan TQ Nguyen,8,total
Escambia,42,U.S. Senator,NA,NPA,Tuan TQ Nguyen,10,total
Escambia,43,U.S. Senator,NA,NPA,Tuan TQ Nguyen,10,total
Escambia,46,U.S. Senator,NA,NPA,Tuan TQ Nguyen,15,total
Escambia,47,U.S. Senator,NA,NPA,Tuan TQ Nguyen,13,total
Escambia,48,U.S. Senator,NA,NPA,Tuan TQ Nguyen,3,total
Escambia,49,U.S. Senator,NA,NPA,Tuan TQ Nguyen,6,total
Escambia,51,U.S. Senator,NA,NPA,Tuan TQ Nguyen,39,total
Escambia,54,U.S. Senator,NA,NPA,Tuan TQ Nguyen,16,total
Escambia,55,U.S. Senator,NA,NPA,Tuan TQ Nguyen,22,total
Escambia,56,U.S. Senator,NA,NPA,Tuan TQ Nguyen,23,total
Escambia,58,U.S. Senator,NA,NPA,Tuan TQ Nguyen,15,total
Escambia,60,U.S. Senator,NA,NPA,Tuan TQ Nguyen,0,total
Escambia,61,U.S. Senator,NA,NPA,Tuan TQ Nguyen,15,total
Escambia,62,U.S. Senator,NA,NPA,Tuan TQ Nguyen,13,total
Escambia,63,U.S. Senator,NA,NPA,Tuan TQ Nguyen,5,total
Escambia,64,U.S. Senator,NA,NPA,Tuan TQ Nguyen,22,total
Escambia,67,U.S. Senator,NA,NPA,Tuan TQ Nguyen,23,total
Escambia,68,U.S. Senator,NA,NPA,Tuan TQ Nguyen,31,total
Escambia,69,U.S. Senator,NA,NPA,Tuan TQ Nguyen,46,total
Escambia,70,U.S. Senator,NA,NPA,Tuan TQ Nguyen,21,total
Escambia,71,U.S. Senator,NA,NPA,Tuan TQ Nguyen,10,total
Escambia,72,U.S. Senator,NA,NPA,Tuan TQ Nguyen,10,total
Escambia,73,U.S. Senator,NA,NPA,Tuan TQ Nguyen,29,total
Escambia,74,U.S. Senator,NA,NPA,Tuan TQ Nguyen,29,total
Escambia,75,U.S. Senator,NA,NPA,Tuan TQ Nguyen,19,total
Escambia,77,U.S. Senator,NA,NPA,Tuan TQ Nguyen,11,total
Escambia,80,U.S. Senator,NA,NPA,Tuan TQ Nguyen,4,total
Escambia,82,U.S. Senator,NA,NPA,Tuan TQ Nguyen,8,total
Escambia,83,U.S. Senator,NA,NPA,Tuan TQ Nguyen,13,total
Escambia,86,U.S. Senator,NA,NPA,Tuan TQ Nguyen,17,total
Escambia,88,U.S. Senator,NA,NPA,Tuan TQ Nguyen,20,total
Escambia,90,U.S. Senator,NA,NPA,Tuan TQ Nguyen,7,total
Escambia,91,U.S. Senator,NA,NPA,Tuan TQ Nguyen,22,total
Escambia,94,U.S. Senator,NA,NPA,Tuan TQ Nguyen,8,total
Escambia,95,U.S. Senator,NA,NPA,Tuan TQ Nguyen,27,total
Escambia,97,U.S. Senator,NA,NPA,Tuan TQ Nguyen,17,total
Escambia,98,U.S. Senator,NA,NPA,Tuan TQ Nguyen,20,total
Escambia,99,U.S. Senator,NA,NPA,Tuan TQ Nguyen,10,total
Escambia,101,U.S. Senator,NA,NPA,Tuan TQ Nguyen,20,total
Escambia,102,U.S. Senator,NA,NPA,Tuan TQ Nguyen,33,total
Escambia,103,U.S. Senator,NA,NPA,Tuan TQ Nguyen,15,total
Escambia,104,U.S. Senator,NA,NPA,Tuan TQ Nguyen,13,total
Escambia,105,U.S. Senator,NA,NPA,Tuan TQ Nguyen,15,total
Escambia,106,U.S. Senator,NA,NPA,Tuan TQ Nguyen,19,total
Escambia,107,U.S. Senator,NA,NPA,Tuan TQ Nguyen,32,total
Escambia,108,U.S. Senator,NA,NPA,Tuan TQ Nguyen,25,total
Escambia,110,U.S. Senator,NA,NPA,Tuan TQ Nguyen,3,total
Escambia,111,U.S. Senator,NA,NPA,Tuan TQ Nguyen,29,total
Escambia,112,U.S. Senator,NA,NPA,Tuan TQ Nguyen,48,total
Escambia,113,U.S. Senator,NA,NPA,Tuan TQ Nguyen,16,total
Escambia,114,U.S. Senator,NA,NPA,Tuan TQ Nguyen,22,total
Escambia,115,U.S. Senator,NA,NPA,Tuan TQ Nguyen,24,total
Escambia, 1,U.S. Senator,NA,NPA,Ben Everidge,12,total
Escambia, 3,U.S. Senator,NA,NPA,Ben Everidge,30,total
Escambia, 5,U.S. Senator,NA,NPA,Ben Everidge,13,total
Escambia, 6,U.S. Senator,NA,NPA,Ben Everidge,13,total
Escambia, 7,U.S. Senator,NA,NPA,Ben Everidge,28,total
Escambia,11,U.S. Senator,NA,NPA,Ben Everidge,4,total
Escambia,14,U.S. Senator,NA,NPA,Ben Everidge,2,total
Escambia,15,U.S. Senator,NA,NPA,Ben Everidge,2,total
Escambia,18,U.S. Senator,NA,NPA,Ben Everidge,8,total
Escambia,19,U.S. Senator,NA,NPA,Ben Everidge,25,total
Escambia,21,U.S. Senator,NA,NPA,Ben Everidge,15,total
Escambia,22,U.S. Senator,NA,NPA,Ben Everidge,5,total
Escambia,23,U.S. Senator,NA,NPA,Ben Everidge,8,total
Escambia,24,U.S. Senator,NA,NPA,Ben Everidge,17,total
Escambia,25,U.S. Senator,NA,NPA,Ben Everidge,7,total
Escambia,26,U.S. Senator,NA,NPA,Ben Everidge,19,total
Escambia,28,U.S. Senator,NA,NPA,Ben Everidge,11,total
Escambia,29,U.S. Senator,NA,NPA,Ben Everidge,8,total
Escambia,30,U.S. Senator,NA,NPA,Ben Everidge,10,total
Escambia,31,U.S. Senator,NA,NPA,Ben Everidge,9,total
Escambia,32,U.S. Senator,NA,NPA,Ben Everidge,2,total
Escambia,33,U.S. Senator,NA,NPA,Ben Everidge,5,total
Escambia,34,U.S. Senator,NA,NPA,Ben Everidge,4,total
Escambia,35,U.S. Senator,NA,NPA,Ben Everidge,11,total
Escambia,36,U.S. Senator,NA,NPA,Ben Everidge,13,total
Escambia,38,U.S. Senator,NA,NPA,Ben Everidge,20,total
Escambia,40,U.S. Senator,NA,NPA,Ben Everidge,10,total
Escambia,41,U.S. Senator,NA,NPA,Ben Everidge,7,total
Escambia,42,U.S. Senator,NA,NPA,Ben Everidge,5,total
Escambia,43,U.S. Senator,NA,NPA,Ben Everidge,13,total
Escambia,46,U.S. Senator,NA,NPA,Ben Everidge,5,total
Escambia,47,U.S. Senator,NA,NPA,Ben Everidge,1,total
Escambia,48,U.S. Senator,NA,NPA,Ben Everidge,2,total
Escambia,49,U.S. Senator,NA,NPA,Ben Everidge,2,total
Escambia,51,U.S. Senator,NA,NPA,Ben Everidge,12,total
Escambia,54,U.S. Senator,NA,NPA,Ben Everidge,10,total
Escambia,55,U.S. Senator,NA,NPA,Ben Everidge,11,total
Escambia,56,U.S. Senator,NA,NPA,Ben Everidge,13,total
Escambia,58,U.S. Senator,NA,NPA,Ben Everidge,7,total
Escambia,60,U.S. Senator,NA,NPA,Ben Everidge,7,total
Escambia,61,U.S. Senator,NA,NPA,Ben Everidge,11,total
Escambia,62,U.S. Senator,NA,NPA,Ben Everidge,10,total
Escambia,63,U.S. Senator,NA,NPA,Ben Everidge,1,total
Escambia,64,U.S. Senator,NA,NPA,Ben Everidge,9,total
Escambia,67,U.S. Senator,NA,NPA,Ben Everidge,23,total
Escambia,68,U.S. Senator,NA,NPA,Ben Everidge,17,total
Escambia,69,U.S. Senator,NA,NPA,Ben Everidge,15,total
Escambia,70,U.S. Senator,NA,NPA,Ben Everidge,14,total
Escambia,71,U.S. Senator,NA,NPA,Ben Everidge,15,total
Escambia,72,U.S. Senator,NA,NPA,Ben Everidge,4,total
Escambia,73,U.S. Senator,NA,NPA,Ben Everidge,19,total
Escambia,74,U.S. Senator,NA,NPA,Ben Everidge,21,total
Escambia,75,U.S. Senator,NA,NPA,Ben Everidge,14,total
Escambia,77,U.S. Senator,NA,NPA,Ben Everidge,12,total
Escambia,80,U.S. Senator,NA,NPA,Ben Everidge,3,total
Escambia,82,U.S. Senator,NA,NPA,Ben Everidge,2,total
Escambia,83,U.S. Senator,NA,NPA,Ben Everidge,10,total
Escambia,86,U.S. Senator,NA,NPA,Ben Everidge,14,total
Escambia,88,U.S. Senator,NA,NPA,Ben Everidge,10,total
Escambia,90,U.S. Senator,NA,NPA,Ben Everidge,3,total
Escambia,91,U.S. Senator,NA,NPA,Ben Everidge,18,total
Escambia,94,U.S. Senator,NA,NPA,Ben Everidge,11,total
Escambia,95,U.S. Senator,NA,NPA,Ben Everidge,16,total
Escambia,97,U.S. Senator,NA,NPA,Ben Everidge,9,total
Escambia,98,U.S. Senator,NA,NPA,Ben Everidge,7,total
Escambia,99,U.S. Senator,NA,NPA,Ben Everidge,6,total
Escambia,101,U.S. Senator,NA,NPA,Ben Everidge,12,total
Escambia,102,U.S. Senator,NA,NPA,Ben Everidge,15,total
Escambia,103,U.S. Senator,NA,NPA,Ben Everidge,8,total
Escambia,104,U.S. Senator,NA,NPA,Ben Everidge,11,total
Escambia,105,U.S. Senator,NA,NPA,Ben Everidge,9,total
Escambia,106,U.S. Senator,NA,NPA,Ben Everidge,12,total
Escambia,107,U.S. Senator,NA,NPA,Ben Everidge,14,total
Escambia,108,U.S. Senator,NA,NPA,Ben Everidge,15,total
Escambia,110,U.S. Senator,NA,NPA,Ben Everidge,2,total
Escambia,111,U.S. Senator,NA,NPA,Ben Everidge,10,total
Escambia,112,U.S. Senator,NA,NPA,Ben Everidge,36,total
Escambia,113,U.S. Senator,NA,NPA,Ben Everidge,3,total
Escambia,114,U.S. Senator,NA,NPA,Ben Everidge,15,total
Escambia,115,U.S. Senator,NA,NPA,Ben Everidge,16,total
Escambia, 1,U.S. Senator,NA, ,WriteinVotes,8,total
Escambia, 3,U.S. Senator,NA, ,WriteinVotes,7,total
Escambia, 5,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia, 6,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia, 7,U.S. Senator,NA, ,WriteinVotes,9,total
Escambia,11,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,14,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,15,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,18,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,19,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,21,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,22,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,23,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,24,U.S. Senator,NA, ,WriteinVotes,4,total
Escambia,25,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,26,U.S. Senator,NA, ,WriteinVotes,6,total
Escambia,28,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,29,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,30,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,31,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,32,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,33,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,34,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,35,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,36,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,38,U.S. Senator,NA, ,WriteinVotes,6,total
Escambia,40,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,41,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,42,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,43,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,46,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,47,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,48,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,49,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,51,U.S. Senator,NA, ,WriteinVotes,4,total
Escambia,54,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,55,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,56,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,58,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,60,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,61,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,62,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,63,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,64,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,67,U.S. Senator,NA, ,WriteinVotes,5,total
Escambia,68,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,69,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,70,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,71,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,72,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,73,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,74,U.S. Senator,NA, ,WriteinVotes,4,total
Escambia,75,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,77,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,80,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,82,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,83,U.S. Senator,NA, ,WriteinVotes,4,total
Escambia,86,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,88,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,90,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,91,U.S. Senator,NA, ,WriteinVotes,4,total
Escambia,94,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,95,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,97,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,98,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,99,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,101,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,102,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,103,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,104,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,105,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,106,U.S. Senator,NA, ,WriteinVotes,2,total
Escambia,107,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,108,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,110,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,111,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia,112,U.S. Senator,NA, ,WriteinVotes,6,total
Escambia,113,U.S. Senator,NA, ,WriteinVotes,0,total
Escambia,114,U.S. Senator,NA, ,WriteinVotes,3,total
Escambia,115,U.S. Senator,NA, ,WriteinVotes,1,total
Escambia, 1,U.S. Senator,NA, ,OverVotes,0,total
Escambia, 3,U.S. Senator,NA, ,OverVotes,3,total
Escambia, 5,U.S. Senator,NA, ,OverVotes,0,total
Escambia, 6,U.S. Senator,NA, ,OverVotes,0,total
Escambia, 7,U.S. Senator,NA, ,OverVotes,1,total
Escambia,11,U.S. Senator,NA, ,OverVotes,0,total
Escambia,14,U.S. Senator,NA, ,OverVotes,1,total
Escambia,15,U.S. Senator,NA, ,OverVotes,0,total
Escambia,18,U.S. Senator,NA, ,OverVotes,0,total
Escambia,19,U.S. Senator,NA, ,OverVotes,1,total
Escambia,21,U.S. Senator,NA, ,OverVotes,0,total
Escambia,22,U.S. Senator,NA, ,OverVotes,0,total
Escambia,23,U.S. Senator,NA, ,OverVotes,1,total
Escambia,24,U.S. Senator,NA, ,OverVotes,0,total
Escambia,25,U.S. Senator,NA, ,OverVotes,0,total
Escambia,26,U.S. Senator,NA, ,OverVotes,0,total
Escambia,28,U.S. Senator,NA, ,OverVotes,2,total
Escambia,29,U.S. Senator,NA, ,OverVotes,1,total
Escambia,30,U.S. Senator,NA, ,OverVotes,0,total
Escambia,31,U.S. Senator,NA, ,OverVotes,0,total
Escambia,32,U.S. Senator,NA, ,OverVotes,0,total
Escambia,33,U.S. Senator,NA, ,OverVotes,0,total
Escambia,34,U.S. Senator,NA, ,OverVotes,1,total
Escambia,35,U.S. Senator,NA, ,OverVotes,0,total
Escambia,36,U.S. Senator,NA, ,OverVotes,1,total
Escambia,38,U.S. Senator,NA, ,OverVotes,1,total
Escambia,40,U.S. Senator,NA, ,OverVotes,0,total
Escambia,41,U.S. Senator,NA, ,OverVotes,0,total
Escambia,42,U.S. Senator,NA, ,OverVotes,1,total
Escambia,43,U.S. Senator,NA, ,OverVotes,0,total
Escambia,46,U.S. Senator,NA, ,OverVotes,0,total
Escambia,47,U.S. Senator,NA, ,OverVotes,0,total
Escambia,48,U.S. Senator,NA, ,OverVotes,2,total
Escambia,49,U.S. Senator,NA, ,OverVotes,0,total
Escambia,51,U.S. Senator,NA, ,OverVotes,1,total
Escambia,54,U.S. Senator,NA, ,OverVotes,1,total
Escambia,55,U.S. Senator,NA, ,OverVotes,1,total
Escambia,56,U.S. Senator,NA, ,OverVotes,1,total
Escambia,58,U.S. Senator,NA, ,OverVotes,0,total
Escambia,60,U.S. Senator,NA, ,OverVotes,0,total
Escambia,61,U.S. Senator,NA, ,OverVotes,0,total
Escambia,62,U.S. Senator,NA, ,OverVotes,0,total
Escambia,63,U.S. Senator,NA, ,OverVotes,0,total
Escambia,64,U.S. Senator,NA, ,OverVotes,0,total
Escambia,67,U.S. Senator,NA, ,OverVotes,0,total
Escambia,68,U.S. Senator,NA, ,OverVotes,0,total
Escambia,69,U.S. Senator,NA, ,OverVotes,1,total
Escambia,70,U.S. Senator,NA, ,OverVotes,1,total
Escambia,71,U.S. Senator,NA, ,OverVotes,0,total
Escambia,72,U.S. Senator,NA, ,OverVotes,0,total
Escambia,73,U.S. Senator,NA, ,OverVotes,0,total
Escambia,74,U.S. Senator,NA, ,OverVotes,0,total
Escambia,75,U.S. Senator,NA, ,OverVotes,1,total
Escambia,77,U.S. Senator,NA, ,OverVotes,2,total
Escambia,80,U.S. Senator,NA, ,OverVotes,0,total
Escambia,82,U.S. Senator,NA, ,OverVotes,0,total
Escambia,83,U.S. Senator,NA, ,OverVotes,0,total
Escambia,86,U.S. Senator,NA, ,OverVotes,0,total
Escambia,88,U.S. Senator,NA, ,OverVotes,1,total
Escambia,90,U.S. Senator,NA, ,OverVotes,0,total
Escambia,91,U.S. Senator,NA, ,OverVotes,0,total
Escambia,94,U.S. Senator,NA, ,OverVotes,0,total
Escambia,95,U.S. Senator,NA, ,OverVotes,0,total
Escambia,97,U.S. Senator,NA, ,OverVotes,0,total
Escambia,98,U.S. Senator,NA, ,OverVotes,0,total
Escambia,99,U.S. Senator,NA, ,OverVotes,0,total
Escambia,101,U.S. Senator,NA, ,OverVotes,0,total
Escambia,102,U.S. Senator,NA, ,OverVotes,1,total
Escambia,103,U.S. Senator,NA, ,OverVotes,0,total
Escambia,104,U.S. Senator,NA, ,OverVotes,2,total
Escambia,105,U.S. Senator,NA, ,OverVotes,1,total
Escambia,106,U.S. Senator,NA, ,OverVotes,0,total
Escambia,107,U.S. Senator,NA, ,OverVotes,0,total
Escambia,108,U.S. Senator,NA, ,OverVotes,1,total
Escambia,110,U.S. Senator,NA, ,OverVotes,0,total
Escambia,111,U.S. Senator,NA, ,OverVotes,0,total
Escambia,112,U.S. Senator,NA, ,OverVotes,1,total
Escambia,113,U.S. Senator,NA, ,OverVotes,1,total
Escambia,114,U.S. Senator,NA, ,OverVotes,0,total
Escambia,115,U.S. Senator,NA, ,OverVotes,0,total
Escambia, 1,U.S. Senator,NA, ,UnderVotes,30,total
Escambia, 3,U.S. Senator,NA, ,UnderVotes,61,total
Escambia, 5,U.S. Senator,NA, ,UnderVotes,39,total
Escambia, 6,U.S. Senator,NA, ,UnderVotes,16,total
Escambia, 7,U.S. Senator,NA, ,UnderVotes,69,total
Escambia,11,U.S. Senator,NA, ,UnderVotes,13,total
Escambia,14,U.S. Senator,NA, ,UnderVotes,16,total
Escambia,15,U.S. Senator,NA, ,UnderVotes,5,total
Escambia,18,U.S. Senator,NA, ,UnderVotes,6,total
Escambia,19,U.S. Senator,NA, ,UnderVotes,59,total
Escambia,21,U.S. Senator,NA, ,UnderVotes,27,total
Escambia,22,U.S. Senator,NA, ,UnderVotes,8,total
Escambia,23,U.S. Senator,NA, ,UnderVotes,9,total
Escambia,24,U.S. Senator,NA, ,UnderVotes,45,total
Escambia,25,U.S. Senator,NA, ,UnderVotes,24,total
Escambia,26,U.S. Senator,NA, ,UnderVotes,55,total
Escambia,28,U.S. Senator,NA, ,UnderVotes,34,total
Escambia,29,U.S. Senator,NA, ,UnderVotes,13,total
Escambia,30,U.S. Senator,NA, ,UnderVotes,27,total
Escambia,31,U.S. Senator,NA, ,UnderVotes,61,total
Escambia,32,U.S. Senator,NA, ,UnderVotes,3,total
Escambia,33,U.S. Senator,NA, ,UnderVotes,10,total
Escambia,34,U.S. Senator,NA, ,UnderVotes,21,total
